,CASE#,CHRG_DESC,PREM_DESC,ADDRESS,DATE,TIME,DOW,DIST,CASE_NUM,DIST`,CASE_NU,CASE_#
1131,20011262.0,MOTOR VEHICLE THEFT (NH STEAL),PARKING LOT / GARAGE,84 HURLBURT ST,20200305,718,THU,3.0,,,,
1132,20010662.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,219 DWIGHT ST,20200302,826,MON,4.0,,,,
1133,20011126.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,SHERMAN AVE & MAPLE ST,20200304,1448,WED,4.0,,,,
1134,20011071.0,MOTOR VEHICLE THEFT (NH ST,ASTLR) EET/HIGHWAY/ALLEYWAY,110 GREENWOOD ST,20200304,938,WED,4.0,,,,
1135,20011782.0,ROBBERY WITH A FIREARM,RESIDENCE/HOME,"135 DERBY AVE, APT133",20200307,1939,SAT,4.0,,,,
1136,20011922.0,ROBBERY,STREET/HIGHWAY/ALLEYWAY,800  ELLA T GRASSO BLVD,20200308,1955,SUN,5.0,,,,
1137,20011360.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,DAVENPORT AVE & VERNON ST,20200305,1346,THU,5.0,,,,
1138,20011212.0,BURGLARY-BREAKING & ENTERING,STREET/HIGHWAY/ALLEYWAY,"99 READ ST, FL01",20200304,1923,WED,7.0,,,,
1139,20011247.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,"441 HUNTINGTON ST, FL",220200305,140,THU,7.0,,,,
1140,20011490.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,421 SHELTON AVE,20200306,852,FRI,7.0,,,,
1141,20010642.0,LARCENY-FROM VEHICLE,RESIDENCE/HOME,40 CAVE ST,20200302,301,MON,7.0,,,,
1142,20011303.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,"101 HAZEL ST, APT7",20200305,1015,THU,7.0,,,,
1143,20011702.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,"37 EDWARDS ST, UNIT2",20200307,1042,SAT,7.0,,,,
1144,20010678.0,MOTOR VEHICLE THEFT (NH STEAL),RESIDENCE/HOME,256 EDWARDS ST,20200302,950,MON,7.0,,,,
1145,20010965.0,MOTOR VEHICLE THEFT (NH STEAL),STREET/HIGHWAY/ALLEYWAY,"749 DIXWELL AVE, FL02",20200303,1612,TUE,7.0,,,,
1146,20011473.0,AGGRAVATED ASSAULT,RESIDENCE/HOME,148 HUMPHREY ST,20200306,135,FRI,8.0,,,,
1147,20010861.0,BURGLARY-BREAKING & ENTERI,RGESIDENCE/HOME,233 BLATCHLEY AVE,20200303,823,TUE,8.0,,,,
1148,20010900.0,BURGLARY-BREAKING & ENTERI,RGESIDENCE/HOME,"657 GRAND AVE, PT409A",20200303,1037,TUE,8.0,,,,
1149,20011431.0,FIREARM DISCHARGE (WEAPON L,SWTR VEIEOTL/HAITGIOHNW)AY/ALLEYWAY,112 E PEARL ST,20200305,1925,THU,8.0,,,,
1150,20011690.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,109 E PEARL ST,20200307,814,SAT,8.0,,,,
1151,20011858.0,MOTOR VEHICLE THEFT (NH STE,LST) REET/HIGHWAY/ALLEYWAY,171 SALTONSTALL AVE,20200308,1301,SUN,8.0,,,,
1152,20011391.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,"158 FARREN AVE, FL02",20200305,1654,THU,9.0,,,,
1153,20011794.0,FIREARM DISCHARGE (WEAPON LAW,SVTIORELAET/IHOING)HWAY/ALLEYWAY,525 WOODWARD AVE,20200307,2119,SAT,9.0,,,,
1154,20011330.0,LARCENY-FROM VEHICLE,LIQUOR STORE,53 WARWICK ST,20200305,1207,THU,9.0,,,,
1155,20011574.0,MOTOR VEHICLE THEFT (NH STEAL),GROCERY/SUPERMARKET,315 FOXON BLVD,20200306,1605,FRI,9.0,,,,
1156,20010759.0,ASSAULT WITH A FIREARM,STREET/HIGHWAY/ALLEYWAY,WHALLEY AVE & HOBART,2T0200302,1531,MON,10.0,,,,
1157,20010804.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,"145 PENDLETON ST, FL01",20200302,1905,MON,10.0,,,,
1158,20010848.0,LARCENY-FROM VEHICLE,RESIDENCE/HOME,168 ELLSWORTH AVE,20200303,818,TUE,10.0,,,,
1159,20011255.0,MOTOR VEHICLE THEFT (NH STEAL),STREET/HIGHWAY/ALLEYWAY,WHALLEY AVE & SHERMA,2A0V20E0305,536,THU,10.0,,,,
1160,20011944.0,MOTOR VEHICLE THEFT (NH STEAL),STREET/HIGHWAY/ALLEYWAY,308 WHALLEY AVE,20200308,2334,SUN,10.0,,,,
1161,20011852.0,AGGRAVATED ASSAULT,OTHER/UNKNOWN,543 WHALLEY AVE,20200308,1253,SUN,10.0,,,,
1162,,BURGLARY-BREAKING & ENTERING,SPECIALITY STORE,748 CHAPEL ST,20190926,2310,THU,1.0,,,19039100.0,
1163,,BURGLARY-BREAKING & ENTERING,CONSTRUCTION SITE,45 EMERSON ST,20190927,637,FRI,2.0,,,19039130.0,
1164,,BURGLARY-BREAKING & ENTERING,ARENA/STADIUM/FAIRGROUNDS,45 YALE AVE,20190928,923,SAT,2.0,,,19039324.0,
1165,,FIREARM DISCHARGE (WEAPON LAW VIOLA,ISOTNR)EET/HIGHWAY/ALLEYWAY,21 POND LILY AVE,20190929,228,SUN,2.0,,,19039435.0,
1166,,LARCENY-FROM VEHICLE,RESIDENCE/HOME,120 KNOLLWOOD DR,20190923,1407,MON,2.0,,,19038502.0,
1167,,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,"1601 WHALLEY AVE, APT 145",20190926,2009,THU,2.0,,,19039083.0,
1168,,MOTOR VEHICLE THEFT (NH STEAL),STREET/HIGHWAY/ALLEYWAY,25 HARD ST,20190926,1430,THU,2.0,,,19039028.0,
1169,,ROBBERY WITH A FIREARM,STREET/HIGHWAY/ALLEYWAY,"175 FAIRFIELD ST, FL01",20190929,1014,SUN,2.0,,,19039473.0,
1170,,AGGRAVATED ASSAULT,,,,,,,,,19038584.0,
1171,,BURGLARY-BREAKING & ENTERING,,,,,,,,,19039301.0,
1172,,INTIMIDATION WITH A WEAPON,,,,,,,,,19038774.0,
1173,,MOTOR VEHICLE THEFT (NH STEAL),,,,,,,,,19038810.0,
1174,,FIREARM DISCHARGE (WEAPON LAW VIOLATION),,,,,,,,,19039112.0,
1175,,LARCENY-FROM VEHICLE,,,,,,,,,19039154.0,
1176,,ROBBERY,,,,,,,,,19038952.0,
1177,,ROBBERY WITH A FIREARM,,,,,,,,,19039388.0,
1178,,ASSAULT WITH A FIREARM,STREET/HIGHWAY/ALLEYWAY748 CONGRESS AVE20190929 2058,SUN,5,,,,,,,
1179,,FIREARM DISCHARGE (WEAPON LAW VIOLA,ISOTNR)EET/HIGHWAY/ALLEYWAY,2 THORN ST,20190928,454.0,SAT,5.0,,,19039300.0,
1180,,FIREARM DISCHARGE (WEAPON LAW VIOLA,ISOTNR)EET/HIGHWAY/ALLEYWAY,120 SYLVAN AVE,20190929,44.0,SUN,5.0,,,19039437.0,
1181,,ROBBERY WITH A FIREARM,LIQUOR STORE,150 HENRY ST,20190928,2021,SAT,6.0,,,19039401.0,
1182,,AGGRAVATED ASSAULT,STREET/HIGHWAY/ALLEYWAY,"423 DIXWELL AVE, FL03",20190928,1901,SAT,7.0,,,19039390.0,
1183,,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,380 SHELTON AVE,20190928,700,SAT,7.0,,,19039290.0,
1184,,FIREARM DISCHARGE (WEAPON LAW VIOLA,IROENS)IDENCE/HOME,17 SHEPARD ST,20190926,1744,THU,7.0,,,19039069.0,
1185,,LARCENY-FROM VEHICLE,RESIDENCE/HOME,64 EDWARDS ST,20190923,756,MON,7.0,,,19038469.0,
1186,,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,1 E ROCK PARK RD,20190923,1222,MON,7.0,,,19038497.0,
1187,,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,MANSFIELD ST & HIGHLAND ST,20190923,1744,MON,7.0,,,19038573.0,
1188,,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,937 STATE ST,20190928,1618,SAT,7.0,,,19039367.0,
1189,,MOTOR VEHICLE THEFT (NH STEAL),STREET/HIGHWAY/ALLEYWAY,FOSTER ST & COTTAGE ST,20190924,1534,TUE,7.0,,,19038710.0,
1190,,ROBBERY WITH A FIREARM,LIQUOR STORE,671 DIXWELL AVE,20190924,2254,TUE,7.0,,,19038766.0,
1191,,FIREARM DISCHARGE (WEAPON LAW VIOLA,ISOTNR)EET/HIGHWAY/ALLEYWAY,664 GRAND AVE,20190926,1815,THU,8.0,,,19039073.0,
1192,,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,"219 POPLAR ST, FL02",20190924,731,TUE,8.0,,,19038611.0,
1193,,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,291 FERRY ST,20190923,827,MON,8.0,,,19038362.0,
1194,,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,262 GRAND AVE,20190923,1021,MON,8.0,,,19038478.0,
1195,,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,262 LLOYD ST,20190928,645,SAT,8.0,,,19039311.0,
1196,,MOTOR VEHICLE THEFT (NH STEAL),STREET/HIGHWAY/ALLEYWAY,113 GRAND AVE,20190927,1018,FRI,8.0,,,19039145.0,
1197,,MOTOR VEHICLE THEFT (NH STEAL),STREET/HIGHWAY/ALLEYWAY,545 EAST ST,20190927,846,FRI,8.0,,,19039162.0,
1198,,ROBBERY WITH A FIREARM,STREET/HIGHWAY/ALLEYWAY,156 BLATCHLEY AVE,20190925,2013,WED,8.0,,,19038951.0,
1199,,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,"466 MIDDLETOWN AVE, UNIT27",20190926,1416,THU,9.0,,,19039031.0,
1200,,MOTOR VEHICLE THEFT (NH STEAL),,155 BURR ST,20190925,933,WED,9.0,,,19038844.0,
1201,,MOTOR VEHICLE THEFT (NH STEAL),PARKING LOT / GARAGE,E GRAND AVE & QUINNIPIAC AV,20190925,1522,WED,9.0,,,19038900.0,
1202,,MOTOR VEHICLE THEFT (NH STEAL),RESIDENCE/HOME,869 QUINNIPIAC AVE,20190926,1723,THU,9.0,,,19039057.0,
1203,,ROBBERY WITH A FIREARM,SCHOOL-PRESCHOOL THRU 12TH,1481 QUINNIPIAC AVE,20190924,2047,TUE,9.0,,,19038756.0,
1204,,ROBBERY WITH A FIREARM,STREET/HIGHWAY/ALLEYWAY,90 ESSEX ST,20190924,2153,TUE,9.0,,,19038783.0,
1205,,ROBBERY WITH A FIREARM,STREET/HIGHWAY/ALLEYWAY,5 EMILY RD,20190929,22,SUN,9.0,,,19039418.0,
1206,,BURGLARY-BREAKING & ENTERING,SPECIALITY STORE,223 WHALLEY AVE,20190923,1807,MON,10.0,,,19038552.0,
1207,,BURGLARY-BREAKING & ENTERING,SCHOOL-PRESCHOOL THRU 12TH,777 ELM ST,20190923,817,MON,10.0,,,19038459.0,
1208,,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,"19 WHITTLESEY AVE, FL01",20190927,854,FRI,10.0,,,19039134.0,
1209,,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,233 BLAKE ST,20190927,1039,FRI,10.0,,,19039141.0,
1210,,INTIMIDATION WITH A WEAPON,CONVENIENCE STORE,81 WHALLEY AVE,20190928,1155,SAT,10.0,,,19039338.0,
1211,,LARCENY-FROM VEHICLE,RESIDENCE/HOME,108 COLONY RD,20190924,1743,TUE,10.0,,,19038744.0,
1212,20012357.0,BURGLARY-BREAKING & ENT,RREISNIGDENCE/HOME,"210 WOOSTER ST, APT3",20200311,1521,WED,1.0,,,,
1213,20012945.0,BURGLARY-BREAKING & ENT,RREISNTGAURANT,201 CROWN ST,20200315,1042,SUN,1.0,,,,
1214,20011997.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,"205 CHURCH ST, APTSKY",20200309,1156,MON,1.0,,,,
1215,20012670.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,"107 COURT ST, APT2",20200313,1246,FRI,1.0,,,,
1216,20012316.0,ROBBERY WITH A FIREARM,STREET/HIGHWAY/ALLEYWAY,777 CHAPEL ST,20200311,1110,WED,1.0,,,,
1217,20012010.0,ASSAULT WITH A FIREARM,PARKING LOT / GARAGE,35 LODGE ST,20200309,1455,MON,2.0,,,,
1218,20012588.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,"5 MILLER`S MEWS, APTB",20200312,1910,THU,2.0,,,,
1219,20011979.0,LARCENY-FROM VEHICLE,RESIDENCE/HOME,133 POND LILY AVE,20200309,1134,MON,2.0,,,,
1220,20012435.0,FIREARM DISCHARGE (WEAPON LAW VIOLATIO,S)TREET/HIGHWAY/ALLEYWAY,53 BUTTON ST,20200312,154,THU,3.0,,,,
1221,20012521.0,FIREARM DISCHARGE (WEAPON LAW VIOLATIO,S)TREET/HIGHWAY/ALLEYWAY,390 GREENWICH AVE,20200313,930,FRI,3.0,,,,
1222,20012383.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,525 HOWARD AVE,20200311,1731,WED,3.0,,,,
1223,20012520.0,MOTOR VEHICLE THEFT (NH STEAL),AIR/BUS/TRAIN TERMINAL,50 UNION AVE,20200313,1000,FRI,3.0,,,,
1224,20012650.0,MOTOR VEHICLE THEFT (NH STEAL),RESIDENCE/HOME,47 LINES ST,20200313,1050,FRI,3.0,,,,
1225,20012804.0,ROBBERY,RESIDENCE/HOME,"96 GREENWICH AVE, FL03",20200314,755,SAT,3.0,,,,
1226,20012794.0,AGGRAVATED ASSAULT,STREET/HIGHWAY/ALLEYWAY,1363 CHAPEL ST,20200314,546,SAT,4.0,,,,
1227,20012340.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,275 EDGEWOOD AVE,20200311,1409,WED,4.0,,,,
1228,20011975.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,"126 GREENWOOD ST, FL03",20200309,952,MON,4.0,,,,
1229,20012277.0,MOTOR VEHICLE THEFT (NH ST,ASTLR) EET/HIGHWAY/ALLEYWAY,286 WHALLEY AVE,20200311,510,WED,4.0,,,,
1230,20012312.0,MOTOR VEHICLE THEFT (NH ST,ASTLR) EET/HIGHWAY/ALLEYWAY,48 HOWE ST,20200311,1054,WED,4.0,,,,
1231,20012240.0,MOTOR VEHICLE THEFT (NH STEAL),STREET/HIGHWAY/ALLEYWAY,CONGRESS AVE & BALDWIN ST,20200310,1949,TUE,5.0,,,,
1232,20012270.0,MOTOR VEHICLE THEFT (NH STEAL),STREET/HIGHWAY/ALLEYWAY,SYLVAN AVE & ASYLUM ST,20200311,336,WED,5.0,,,,
1233,20012378.0,ASSAULT WITH A FIREARM,PARK/PLAYGROUND,IVY ST & SHELTON AVE,20200311,1737,WED,7.0,,,,
1234,20012803.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,"132 EDWARDS ST, 2D",20200314,607,SAT,7.0,,,,
1235,20012327.0,INTIMIDATION WITH A WEAPON,CONVENIENCE STORE,734 DIXWELL AVE,20200311,1305,WED,7.0,,,,
1236,20012524.0,LARCENY-FROM VEHICLE,RESIDENCE/HOME,39 BASSETT ST,20200312,1527,THU,7.0,,,,
1237,20012815.0,LARCENY-FROM VEHICLE,SERVICE/GAS STATION,729 DIXWELL AVE,20200314,1137,SAT,7.0,,,,
1238,20012053.0,MOTOR VEHICLE THEFT (NH STEAL),STREET/HIGHWAY/ALLEYWAY,1 DORMAN ST,20200309,1856,MON,7.0,,,,
1239,20012162.0,MOTOR VEHICLE THEFT (NH STEAL),STREET/HIGHWAY/ALLEYWAY,37 BASSETT ST,20200310,1312,TUE,7.0,,,,
1240,20012442.0,MOTOR VEHICLE THEFT (NH STEAL),RESIDENCE/HOME,43 BASSETT ST,20200312,720,THU,7.0,,,,
1241,20012983.0,ROBBERY,STREET/HIGHWAY/ALLEYWAY,22 EVERIT ST,20200315,1713,SUN,7.0,,,,
1242,20012440.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,438 FERRY ST,20200312,547,THU,8.0,,,,
1243,20012797.0,LARCENY-FROM VEHICLE,RESIDENCE/HOME,464 FERRY ST,20200314,311,SAT,8.0,,,,
1244,20012449.0,MOTOR VEHICLE THEFT (NH STE,LST) REET/HIGHWAY/ALLEYWAY,200 JAMES ST,20200312,843,THU,8.0,,,,
1245,20012781.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,"179 QUINNIPIAC AVE, APT1L",20200313,2354,FRI,9.0,,,,
1246,20012323.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,224 FULTON ST,20200311,1232,WED,9.0,,,,
1247,20012282.0,MOTOR VEHICLE THEFT (NH STEAL),STREET/HIGHWAY/ALLEYWAY,50 EASTERN ST,20200311,748,WED,9.0,,,,
1248,20011954.0,MOTOR VEHICLE THEFT (NH STEAL),STREET/HIGHWAY/ALLEYWAY,306 WHALLEY AVE,20200309,617,MON,10.0,,,,
1249,20012764.0,MOTOR VEHICLE THEFT (NH STEAL),SERVICE/GAS STATION,WHALLEY AVE & SHERMA,2A0V20E0313,2205,FRI,10.0,,,,
1250,20012811.0,MOTOR VEHICLE THEFT (NH STEAL),STREET/HIGHWAY/ALLEYWAY,366 WINTHROP AVE,20200314,1043,SAT,10.0,,,,
1251,19043118.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,67 HARPER AVE,20191025,1009,FRI,2.0,,,,
1252,19042419.0,BURGLARY-BREAKING & ENTERING,RESTAURANT,883 WHALLEY AVE,20191021,755,MON,2.0,,,,
1253,19042988.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,59 HARPER AVE,20191025,901,FRI,2.0,,,,
1254,19042987.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,63 HARPER AVE,20191024,1153,THU,2.0,,,,
1255,19043261.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,140 LAUREL RD,20191026,112,SAT,2.0,,,,
1256,19042426.0,LARCENY-FROM VEHICLE,RESIDENCE/HOME,633 VALLEY ST,20191021,827,MON,2.0,,,,
1257,19043293.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,"16 JENNINGS WAY, APTA",20191026,1135,SAT,2.0,,,,
1258,19042754.0,MOTOR VEHICLE THEFT (NH STEAL),RESIDENCE/HOME,370 STEVENSON RD,20191023,759,WED,2.0,,,,
1259,19042750.0,BURGLARY-BREAKING & ENTER,SNTGREET/HIGHWAY/ALLEYWAY,49 KENSINGTON ST,20191023,824,WED,4.0,,,,
1260,19043354.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,CHAPEL ST & HOWE ST,20191026,1935,SAT,4.0,,,,
1261,19043347.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,406 ELM ST,20191026,1827,SAT,4.0,,,,
1262,19042532.0,MOTOR VEHICLE THEFT (NH ST,ASTLR) EET/HIGHWAY/ALLEYWAY,32 DWIGHT ST,20191021,1816,MON,4.0,,,,
1263,19043081.0,ROBBERY,STREET/HIGHWAY/ALLEYWAY,135 DERBY AVE,20191024,2322,THU,4.0,,,,
1264,19043047.0,INTIMIDATION WITH A WEAPON,RESIDENCE/HOME,"456 LEGION AVE, APT3D",20191024,1815,THU,5.0,,,,
1265,19042999.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,31 KOSSUTH ST,20191024,1301,THU,5.0,,,,
1266,19042694.0,MOTOR VEHICLE THEFT (NH STEAL),STREET/HIGHWAY/ALLEYWAY,SYLVAN AVE & STEVENS ST,20191022,1823,TUE,5.0,,,,
1267,19042420.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,220 COUNTY ST,20191021,916,MON,6.0,,,,
1268,19043101.0,MOTOR VEHICLE THEFT (NH STEAL),STREET/HIGHWAY/ALL,Y22W6 ADYIXWELL AVE,20191025,842,FRI,6.0,,,,
1269,19042579.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,"168 SHEFFIELD AVE, FL0",20191022,438,TUE,7.0,,,,
1270,19042926.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,"22 ANDERSON ST, FL01",20191024,845,THU,7.0,,,,
1271,19042882.0,FIREARM DISCHARGE (WEAPON LAW,VSTIORLEAETI/OHNIG)HWAY/ALLEYWAY,147 NEWHALL ST,20191023,2247,WED,7.0,,,,
1272,19043236.0,LARCENY-FROM VEHICLE,CHURCH/SYNAGOGUE /TEMPLE,285 WHITNEY AVE,20191026,1837,SAT,7.0,,,,
1273,19043480.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,275 WINCHESTER AVE,20191027,2013,SUN,7.0,,,,
1274,19043060.0,MOTOR VEHICLE THEFT (NH STEAL),PARKING LOT / GARAGE,716 DIXWELL AVE,20191024,1915,THU,7.0,,,,
1275,19043266.0,MURDER & NON NEGLIGENT MANSL,USTGRHETEETR/HIGHWAY/ALLEYWAY,429 SHELTON AVE,20191026,210,SAT,7.0,,,,
1276,19042891.0,ROBBERY,STREET/HIGHWAY/ALLEYWAY,192 EDWARDS ST,20191023,2350,WED,7.0,,,,
1277,19043489.0,ROBBERY WITH A FIREARM,STREET/HIGHWAY/ALLEYWAY,26 ROCK ST,20191027,2044,SUN,7.0,,,,
1278,19042437.0,BURGLARY-BREAKING & ENTERI,RGESIDENCE/HOME,"58 MALTBY PL, FL01",20191021,943,MON,8.0,,,,
1279,19043361.0,FIREARM DISCHARGE (WEAPON L,SWTR VEIEOTL/HAITGIOHNW)AY/ALLEYWAY,287 FERRY ST,20191026,2042,SAT,8.0,,,,
1280,19042424.0,INTIMIDATION WITH A WEAPON,CONVENIENCE STORE,248 GRAND AVE,20191021,803,MON,8.0,,,,
1281,19042895.0,ROBBERY,RESIDENCE/HOME,188 CHATHAM ST,20191023,2321,WED,8.0,,,,
1282,19043087.0,ROBBERY,RESIDENCE/HOME,"70 ATWATER ST, FL02",20191025,110,FRI,8.0,,,,
1283,19043414.0,ROBBERY,STREET/HIGHWAY/ALLEYWAY,"297 POPLAR ST, FL02",20191027,414,SUN,8.0,,,,
1284,19042580.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,661 MIDDLETOWN AVE,20191022,502,TUE,9.0,,,,
1285,19043071.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,70 E GRAND AVE,20191025,1927,FRI,9.0,,,,
1286,19042590.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,54 HALL ST,20191022,847,TUE,9.0,,,,
1287,19043095.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,"444 EASTERN ST, APT1B",20191025,720,FRI,9.0,,,,
1288,19043097.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,"448 EASTERN ST, 1D",20191025,806,FRI,9.0,,,,
1289,19043314.0,MOTOR VEHICLE THEFT (NH STEAL),RESIDENCE/HOME,60 FARREN AVE,20191026,1412,SAT,9.0,,,,
1290,19042572.0,ROBBERY,RESTAURANT,36 E GRAND AVE,20191021,2352,MON,9.0,,,,
1291,19042831.0,ROBBERY,RESIDENCE/HOME,"227 QUINNIPIAC AVE, APT6",20191023,1542,WED,9.0,,,,
1292,19043365.0,AGGRAVATED ASSAULT,STREET/HIGHWAY/ALLEYWAY,891 ELM ST,20191026,2103,SAT,10.0,,,,
1293,19042585.0,ASSAULT WITH A FIREARM,STREET/HIGHWAY/ALLEYWAY,201 W PARK AVE,20191022,727,TUE,10.0,,,,
1294,19043015.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,"32 YOUNG ST, FL03",20191024,1452,THU,10.0,,,,
1295,19041721.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,78 WILLIAM ST,20191016,1124,WED,1.0,,,,
1296,19041843.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,844 GRAND AVE,20191017,929,THU,1.0,,,,
1297,19042286.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,CROWN ST & HIGH ST,20191020,1200,SUN,1.0,,,,
1298,19041380.0,LARCENY-FROM VEHICLE,RESIDENCE/HOME,200 WHITTIER RD,20191014,718,MON,2.0,,,,
1299,19041561.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,57 VICTORY DR,20191015,911,TUE,2.0,,,,
1300,19041699.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,86 SPRINGSIDE AVE,20191016,412,WED,2.0,,,,
1301,19041824.0,MOTOR VEHICLE THEFT (NH STEAL),STREET/HIGHWAY/ALLEYWAY,59 S GENESEE ST,20191017,700,THU,2.0,,,,
1302,19041917.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,698 WASHINGTON AVE,20191017,1459,THU,3.0,,,,
1303,19041492.0,MOTOR VEHICLE THEFT (NH STEAL),STREET/HIGHWAY/ALLEYWAY,121 KIMBERLY AVE,20191014,1606,MON,3.0,,,,
1304,19041883.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,CHAPEL ST & DWIGHT ST,20191017,1158,THU,4.0,,,,
1305,19042262.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,408 CROWN ST,20191020,149,SUN,4.0,,,,
1306,19041393.0,MOTOR VEHICLE THEFT (NH ST,ACLO)MMERCIAL/OFFICE BLDG,116 WHALLEY AVE,20191014,852,MON,4.0,,,,
1307,19041972.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,1 PARK ST,20191017,2249,THU,5.0,,,,
1308,19041975.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,322 DAVENPORT AVE,20191017,2307,THU,5.0,,,,
1309,19042030.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,886 CONGRESS AVE,20191018,1314,FRI,5.0,,,,
1310,19042155.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,"68 HENRY ST, FL01",20191019,855,SAT,6.0,,,,
1311,19041756.0,BURGLARY-BREAKING & ENTERING,PARKING LOT / GARAGE,630 WHITNEY AVE,20191016,1330,WED,7.0,,,,
1312,19041623.0,BURGLARY-BREAKING & ENTERING,CONSTRUCTION SITE,703 WHITNEY AVE,20191015,1349,TUE,7.0,,,,
1313,19041920.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,"182 FOSTER ST,  1",20191017,1835,THU,7.0,,,,
1314,19041969.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,"178 FOSTER ST, FL01",20191017,2225,THU,7.0,,,,
1315,19042027.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,237 E ROCK RD,20191018,1220,FRI,7.0,,,,
1316,19042232.0,BURGLARY-BREAKING & ENTERING,COMMERCIAL/OFFICE BLDG,660 WINCHESTER AVE,20191019,2036,SAT,7.0,,,,
1317,19042044.0,FIREARM DISCHARGE (WEAPON LAW,VSTIORLEAETI/OHNIG)HWAY/ALLEYWAY,"101 BASSETT ST, 1ST FL",20191018,1621,FRI,7.0,,,,
1318,19021612.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,400 CANNER ST,20191017,827,THU,7.0,,,,
1319,19041557.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,667 WHITNEY AVE,20191015,723,TUE,7.0,,,,
